Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,Text
548,5,537,456c35ed-7430-4437-9883-a2c9fe139977,2008-08-02T19:50:01.017,156,"A few things:

You are creating (and not using) an unnecessary toplevel window, named `window`.  You can just delete these lines:

    window = gtk_window_new(GTK_WINDOW_TOPLEVEL);
    g_signal_connect(G_OBJECT(window), ""delete_event"", G_CALLBACK(delete_event), NULL);
    g_signal_connect(G_OBJECT(window), ""destroy"", G_CALLBACK(destroy), NULL);

Also, the flow doesn't seem quite right.  `gtk_main()` starts the GTK main loop, which blocks until something exits it.  `gtk_dialog_run()` also starts a main loop, but it exits as soon as one of the buttons is clicked.

I think it might be enough for you to remove the `gtk_init_add()` and `gtk_main()` calls, and simply deal with the return value.  Also the `gtk_widget_destroy()` call is unnecessary, as the dialog window is automatically destroyed when gtk_dialog_run() returns."
549,2,522,54f2ab6b-8df9-493f-8efc-6b7d15a80c40,2008-08-02T17:57:06.033,156,"> So it says microseconds explicitly, but says the resolution of the system clock is unspecified. I suppose resolution in this context means how the smallest amount it will ever be incremented?

The data structure is defined as having microseconds as a unit of measurement, but that doesn't mean that the clock is actually capable of measuring that finely.

Like other people have suggested, gettimeofday() is bad because setting the time can cause clock skew and throw off your calculation.  clock_gettime(CLOCK_MONOTONIC) is what you want, and clock_getres() will tell you the precision of your clock."
550,5,522,8f6d5024-b33e-4d77-ae52-5611158052b6,2008-08-02T19:51:21.967,156,"> So it says microseconds explicitly, but says the resolution of the system clock is unspecified. I suppose resolution in this context means how the smallest amount it will ever be incremented?

The data structure is defined as having microseconds as a unit of measurement, but that doesn't mean that the clock or operating system is actually capable of measuring that finely.

Like other people have suggested, gettimeofday() is bad because setting the time can cause clock skew and throw off your calculation.  clock_gettime(CLOCK_MONOTONIC) is what you want, and clock_getres() will tell you the precision of your clock."
551,2,551,cf3c7078-b31e-4d7c-8256-dea42feb834c,2008-08-02T20:03:06.483,156,"You may also be interested in the output of the explain() method, which will give you an idea of how things are scored the way they are:

> [http://lucene.apache.org/java/2_2_0/api/org/apache/lucene/search/Searcher.html#explain(org.apache.lucene.search.Query,%20int)][1]

and the Explanation object:

> [http://lucene.apache.org/java/2_2_0/api/org/apache/lucene/search/Explanation.html][2]

(Ick, scary URLs.)


  [1]: http://lucene.apache.org/java/2_2_0/api/org/apache/lucene/search/Searcher.html#explain(org.apache.lucene.search.Query,%20int)
  [2]: http://lucene.apache.org/java/2_2_0/api/org/apache/lucene/search/Explanation.html"
564,1,564,93b47179-ee01-4694-83b6-739db9c77c0b,2008-08-02T21:47:34.820,25,What is the difference between an int and an Integer in C?
565,3,564,93b47179-ee01-4694-83b6-739db9c77c0b,2008-08-02T21:47:34.820,25,<c>
566,2,564,93b47179-ee01-4694-83b6-739db9c77c0b,2008-08-02T21:47:34.820,25,"I was just sitting at my local Borders sipping coffee and reading (for free) 'More Joel on Software' when I came across Joel saying something about a particular type of programmer knowing the difference between an int and an Integer in C.  After a quick 'brain check,' I realized, to my dismay, that I didn't know the answer.  Please help."
567,4,564,c81974a5-3471-4a3e-9b4c-00f0004752a6,2008-08-02T21:57:53.100,25,What is the difference between an int and an Integer in Java/C#?
568,6,564,c81974a5-3471-4a3e-9b4c-00f0004752a6,2008-08-02T21:57:53.100,25,<c#><java>
569,5,564,c81974a5-3471-4a3e-9b4c-00f0004752a6,2008-08-02T21:57:53.100,25,"I was just sitting at my local Borders sipping coffee and reading (for free) 'More Joel on Software' when I came across Joel saying something about a particular type of programmer knowing the difference between an int and an Integer in Java/C# (Object Oriented Programming Languages).  After a quick 'brain check,' I realized, to my dismay, that I didn't know the answer.  Please help."
570,2,568,cfdacef2-fd2c-4073-a6ef-ff73004814d2,2008-08-02T22:05:08.093,58,"Well, in Java an int is a primitive while an Integer is an Object. Meaning, if you made a new Integer:

    Integer i = new Integer(6);

You could call some method on i:

    String s = i.toString();//sets s the string representation of i

Whereas with an int:

    int i = 6;

You cannot call any methods on it, because it is simply a primitive. So:

    String s = i.toString();//will not work!!!

would produce an error, because int is not an object.

int is one of the few primitives in Java (along with char and some others). I'm not 100% sure, but I'm thinking that the Integer object more or less just has an int property and a whole bunch of methods to interact with that property (like the toString() method for example). So Integer is a fancy way to work with an int (Just as perhaps String is a fancy way to work with a group of chars).

I know that Java isn't C, but since I've never programmed in C this is the closest I could come to the answer. Hope this helps!

[http://java.sun.com/j2se/1.3/docs/api/java/lang/Integer.html][1]

[http://mindprod.com/jgloss/intvsinteger.html][2]


  [1]: http://java.sun.com/j2se/1.3/docs/api/java/lang/Integer.html
  [2]: http://mindprod.com/jgloss/intvsinteger.html"
578,2,576,82e9e419-76f3-4526-a633-f98a999ffb5e,2008-08-02T23:00:53.237,163,"Sign up for an account on as many major email providers as possible (gmail/yahoo/hotmail/aol/etc). If you make changes to your emails, either major rewording, changes to the code that sends the emails, changes to your email servers, etc, make sure to send test messages to all your accounts and verify that they are not being marked as spam."
585,2,585,45ed4c67-9fc4-4212-9616-4249ea31c932,2008-08-02T23:40:04.733,149,"For my projects I alternate between SQL Compare from REd Gate and the Database Publishing Wizard from Microsoft which you can download free
[here][1].

The Wizard isn't as slick as SQL Compare or SQL Data Compare but it does the trick. One issue is that the scripts it generates may need some rearranging and/or editing to flow in one shot.

On the up side, it can move your schema and data which isn't bad for a free tool.
  [1]: http://www.microsoft.com/downloads/details.aspx?familyid=56E5B1C5-BF17-42E0-A410-371A838E570A&displaylang=en"
587,2,566,c8203529-5f33-486c-aff2-9cafaa37e484,2008-08-02T21:55:45.477,154,"AFAIK, there is no 'Integer' datatype in C99. There are a few variations on the 'int' datatype (i.e. signed and unsigned), but that's about it.

It is possible that either you were mistaken with what you read, or Joel was mistaken with what he wrote.

For the sake of interest, in object oriented languages such as Java, the 'int' type is a primitive, whereas the 'Integer' type is an object. Reasons for choosing one over the other are highly situational."
588,5,566,c27bc2de-3604-4b41-bf37-b380414d4b4c,2008-08-02T21:59:12.800,154,"AFAIK, there is no 'Integer' datatype in C99. There are a few variations on the 'int' datatype (i.e. signed and unsigned), but that's about it.

It is possible that either you were mistaken with what you read, or Joel was mistaken with what he wrote.

For the sake of interest, in object oriented languages such as Java and C#, the 'int' type is a primitive (and lives on the stack), whereas the 'Integer' type is an object (and lives on the heap)."
589,5,566,f4335fe2-e27a-417a-b511-38b8189dff64,2008-08-02T23:58:28.583,154,"In object oriented languages such as Java and C#, the 'int' type is a primitive , whereas the 'Integer' type is an object.

The differences between objects and primitives are somewhat beyond the scope of this question, but to summarize: 

**Objects** provide facilities for inheritance, reference passing and are allocated from the heap. Conversely, **primitives** are passed by value and are allocated from the stack, because primitives are extremely lightweight, they are typically cheaper to create and manipulate compared to objects."
590,5,566,62ca1847-146d-4d8c-bd59-a41715fcc957,2008-08-03T00:06:14.200,154,"In object oriented languages such as Java and C#, the 'int' type is a primitive , whereas the 'Integer' type is an object.

The differences between objects and primitives are somewhat beyond the scope of this question, but to summarize: 

**Objects** provide facilities for polymorphism, are passed by reference, and are allocated from the [heap](http://en.wikipedia.org/wiki/Dynamic_memory_allocation). Conversely, **primitives** are passed by value and are allocated from the [stack](http://en.wikipedia.org/wiki/Stack-based_memory_allocation)."
594,2,590,26f66e7a-98e5-4ee3-9d53-ad99cb964b78,2008-08-03T00:22:03.997,116,"If you have a company buying it, Toad from Quest Software has this kind of management functionality built in.  It's basically a two-click operation to compare two schemas and generate a sync script from one to the other.

They have editions for most of the popular databases, including of course Sql Server."
595,2,591,89529966-a93a-426b-90ee-72a9e5f09799,2008-08-03T00:37:03.903,111,"I work the same way Karl does, by keeping all of my SQL scripts for creating and altering tables in a text file that I keep in source control.  In fact, to avoid the problem of having to have a script examine the live database to determine what ALTERs to run, I usually work like this:

  - On the first version, I place everything during testing into one SQL script, and treat all tables as a CREATE.  This means I end up dropping and readding tables a lot during testing, but that's not a big deal early into the project (since I'm usually hacking the data I'm using at that point anyway).
  - On all subsequent versions, I do two things: I make a new text file to hold the upgrade SQL scripts, that contain just the ALTERs for that version.  And I make the changes to the original, create a fresh database script as well.  This way an upgrade just runs the upgrade script, but if we have to recreate the DB we don't need to run 100 scripts to get there.
  - Depending on how I'm deploying the DB changes, I'll also usually put a version table in the DB that holds the version of the DB.  Then, rather than make any human decisions about which scripts to run, whatever code I have running the create/upgrade scripts uses the version to determine what to run.

The one thing this will not do is help if part of what you're moving from test to production is data, but if you want to manage structure and not pay for a nice, but expensive DB management package, is really not very difficult.  I've also found it's a pretty good way of keeping mental track of your DB."
